AcresBurned,Counties,Latitude,Longitude,Started,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure
34.0,Tulare,36.42638,-118.70443,2018-07-19T16:25:00Z,29.1,28.7,39.7,14.0,,,,0.0,,,5.4,236.0,1013.2
423.0,Mariposa,37.53203,-120.20802,2019-08-15T15:15:56Z,24.2,24.2,54.2,14.4,0.0,,,0.0,,,1.0,334.0,1013.1
1070.0,Tuolumne,38.25108,-120.02778,2013-08-05T06:00:00Z,16.4,16.4,36.3,1.4,,,,0.0,,,4.6,37.0,1013.7
2446.0,San Luis Obispo,35.34770,-120.62690,2015-08-16T18:13:00Z,29.6,29.2,39.5,14.4,0.0,,,0.0,,,5.1,278.0,1011.8
3435.0,El Dorado,38.72400,-120.14500,2019-10-11T12:47:59Z,-5.4,-5.4,58.5,-12.3,0.0,,,0.0,,,4.6,212.0,1022.4
36.0,Riverside,33.64005,-117.08535,2018-08-27T10:49:00Z,17.8,17.8,88.9,15.9,,,,0.0,,,4.8,222.0,1013.7
12.0,El Dorado,38.74480,-120.65672,2018-09-20T12:39:00Z,18.4,18.4,25.3,-1.8,0.0,,,0.0,,,17.7,44.0,1011.9
268.0,Contra Costa,37.94714,-121.99210,2018-06-29T16:06:00Z,20.4,20.4,55.5,11.2,0.0,,,0.0,,,0.3,351.0,1011.6
91.0,Fresno,36.95104,-119.65621,2017-07-05T15:40:00Z,23.1,23.1,41.6,9.4,0.0,,,0.0,,,12.1,294.0,1014.5
448.0,Kern,35.60989,-118.41204,2019-07-31T17:13:53Z,28.8,27.4,24.0,6.2,0.0,,,0.0,,,10.7,293.0,1012.3
25.0,Contra Costa,38.01532,-121.99897,2018-06-16T15:10:00Z,16.1,16.1,70.3,10.7,0.0,,,0.0,,,18.4,211.0,1004.9
10.0,Yuba,39.23205,-121.37600,2017-05-29T15:31:00Z,16.5,16.5,74.0,11.9,0.0,,,0.0,,,2.4,57.0,1013.3
20.0,Lake,39.14089,-122.91490,2016-08-30T16:54:00Z,17.1,17.1,70.8,11.8,0.0,,,0.0,,,0.6,33.0,1016.2
76.0,Fresno,36.80050,-119.35901,2017-06-11T22:45:00Z,21.2,21.2,28.7,2.3,0.0,,,0.0,,,5.5,19.0,1013.7
36.0,San Diego,33.16830,-116.77342,2017-06-25T12:09:00Z,16.0,16.0,89.3,14.3,0.0,,,0.0,,,0.9,358.0,1010.6
95.0,Monterey,36.56964,-121.75560,2015-09-19T15:25:00Z,13.5,13.5,78.3,9.8,0.0,,,0.0,,,0.0,0.0,1011.8
1785.0,Kern,35.20993,-118.72272,2016-07-01T14:05:00Z,23.7,23.7,26.9,3.5,0.0,,,0.0,,,12.4,95.0,1009.5
19.0,Stanislaus,37.81827,-120.65764,2017-07-18T22:39:00Z,35.3,32.7,12.5,2.1,0.0,,,0.0,,,16.7,320.0,1013.2
90288.0,Napa,38.80583,-122.18183,2018-06-30T14:12:00Z,26.1,26.1,30.5,7.4,0.0,,,0.0,,29.9,18.4,349.0,1010.2
59.0,Calaveras,38.18303,-120.85322,2017-07-12T13:10:00Z,18.7,18.7,53.7,9.1,0.0,,,0.0,,,10.0,356.0,1011.7
100.0,San Bernardino,34.22526,-117.40967,2018-07-06T09:36:00Z,23.5,23.5,40.2,9.2,0.0,,,0.0,,,1.3,57.0,1013.0
8838.0,Tehama,40.12000,-122.64000,2019-09-05T13:19:56Z,20.3,20.3,55.7,11.1,0.0,,,0.0,,,6.1,322.0,1010.8
80.0,Tehama,40.19611,-122.26736,2016-08-03T17:27:00Z,31.2,29.1,17.1,3.3,0.0,,,0.0,,,18.3,10.0,1013.4
45.0,Marin,38.07135,-122.76751,1969-12-31T16:00:00Z,31.2,29.1,17.1,3.3,0.0,,,0.0,,,18.3,10.0,1013.4
10.0,Butte,39.83958,-121.95700,2019-04-30T12:20:00Z,12.0,12.0,81.3,8.9,0.0,,,0.0,,51.8,28.6,151.0,1008.1
43.0,Monterey,35.97059,-120.88241,2019-06-12T17:23:00Z,28.8,28.1,35.8,12.2,0.0,,,0.0,,,9.4,190.0,1013.2
59.0,San Diego,33.35505,-117.03134,2018-05-22T14:13:00Z,12.8,12.8,83.4,10.0,0.0,,,0.0,,,7.3,148.0,1013.0
20.0,Mendocino,39.13207,-123.10227,2017-07-17T12:37:00Z,14.3,14.3,71.9,9.3,0.0,,,0.0,,,5.3,179.0,1010.9
20.0,San Diego,32.59154,-116.89516,2014-08-16T16:22:00Z,24.1,24.1,68.2,17.9,0.0,,,0.0,,,6.2,283.0,1015.7
155.0,Alameda,37.63358,-121.49925,2017-09-19T14:05:00Z,12.6,12.6,81.2,9.5,0.0,,,0.0,,,3.2,293.0,1015.7
268.0,Tehama,40.18395,-122.27574,2018-06-23T12:52:00Z,26.1,26.1,23.8,3.8,0.0,,,0.0,,,20.4,330.0,1009.6
150.0,Madera,36.90967,-119.79315,2017-05-17T15:30:00Z,14.4,14.4,70.5,9.1,0.0,,,0.0,,37.1,22.3,310.0,1015.8
54.0,Siskiyou,41.22200,-122.27499,2017-08-28T21:38:00Z,35.6,33.1,13.3,3.4,0.0,,,0.0,,,0.5,351.0,1014.9
630.0,Mariposa,37.37620,-119.96460,2017-06-28T15:49:00Z,19.2,19.2,61.9,11.7,0.0,,,0.0,,,11.1,307.0,1011.7
31359.0,San Bernardino,34.16028,-116.89278,2015-06-17T15:52:00Z,22.6,22.6,20.4,-1.3,,,,0.0,,31.7,14.5,247.0,1011.2
90.0,Madera,37.09773,-120.02027,2017-07-07T10:00:00Z,23.7,23.7,35.5,7.6,0.0,,,0.0,,,11.5,296.0,1013.7
150.0,San Luis Obispo,35.68710,-120.31870,2017-06-14T11:44:00Z,10.8,10.8,74.3,6.4,0.0,,,0.0,,,6.1,17.0,1014.0
62.0,Stanislaus,37.64898,-120.49250,2017-07-08T11:00:00Z,23.9,23.9,35.7,7.8,0.0,,,0.0,,,9.1,336.0,1009.9
32.0,Trinity,40.79902,-123.39253,2017-08-02T08:30:00Z,15.9,15.9,76.5,11.8,0.0,,,0.0,,,0.0,0.0,1011.6
15.0,San Bernardino,34.35367,-117.34383,2019-09-02T20:27:29Z,33.1,32.2,30.5,13.4,0.3,,,0.0,,,9.3,306.0,1012.4
0.0,Los Angeles,34.68887,-118.78926,2016-04-19T13:09:00Z,16.1,16.1,27.7,-2.6,0.0,,,0.0,,,10.8,319.0,1015.6
136.0,El Dorado,38.57580,-120.91500,2017-09-17T15:18:00Z,16.1,16.1,86.7,13.8,0.0,,,0.0,,,9.8,145.0,1012.4
1469.0,Modoc,41.48900,-120.90400,2014-07-03T15:46:00Z,18.9,18.9,45.3,6.8,0.0,,,0.0,,,0.0,0.0,1014.0
1984.0,Santa Barbara,34.55048,-119.82429,2013-05-27T14:45:00Z,14.6,14.6,77.7,10.8,0.0,,,0.0,,,9.1,66.0,1014.3
25.0,El Dorado,38.64107,-120.69550,2016-06-03T12:41:00Z,20.1,20.1,21.4,-2.7,0.0,,,0.0,,,21.5,69.0,1023.0
139.0,Riverside,33.47689,-117.14088,2016-06-04T11:40:00Z,16.8,16.8,54.4,7.5,,,,0.0,,,3.6,40.0,1013.3
825.0,Amador,38.42623,-120.95408,2018-07-06T14:42:00Z,21.3,21.3,36.4,5.8,0.0,,,0.0,,,9.4,22.0,1018.2
298.0,Butte,39.43418,-121.57680,2013-06-03T13:49:00Z,16.8,16.8,68.9,11.0,0.0,,,0.0,,,0.2,346.0,1005.9
96949.0,Ventura,34.23500,-118.70128,2018-11-08T14:24:00Z,14.7,14.7,87.7,12.7,0.0,,,0.0,,,1.1,0.0,1014.1
0.0,Sonoma,38.36685,-122.64001,2017-10-09T01:30:00Z,25.8,25.8,14.8,-2.9,0.0,,,0.0,,40.8,19.3,336.0,1007.5
95.0,San Luis Obispo,35.71830,-121.01570,2015-07-10T12:41:00Z,14.2,14.2,81.2,11.0,0.0,,,0.0,,0.0,1.1,49.0,1012.9
4300.0,Lake,38.66400,-122.45400,2014-07-01T12:08:00Z,12.9,12.9,90.5,11.4,0.0,,,0.0,,,10.0,257.0,1007.7
147.0,San Bernardino,34.18075,-117.43184,2018-11-13T08:19:00Z,13.4,13.4,15.1,-12.6,0.0,,,0.0,,50.0,9.2,130.0,1026.6
3929.0,Lake,38.89741,-122.60664,2016-08-13T18:03:00Z,21.4,21.4,50.9,10.8,0.0,,,0.0,,,4.8,94.0,1014.4
207.0,San Diego,33.41476,-117.24044,2018-07-28T15:14:00Z,19.7,19.7,95.4,19.0,,,,0.0,,,0.4,17.0,1013.2
2207.0,Lake,39.01387,-122.64543,2017-10-08T23:59:00Z,29.6,28.0,3.4,-18.9,0.0,,,0.0,,36.1,23.6,28.0,1008.1
21.0,Humboldt,40.98780,-123.77832,2016-08-12T17:23:00Z,11.9,11.9,99.4,11.8,0.0,,,0.0,,,8.7,286.0,1018.0
35.0,Santa Clara,37.03418,-121.45597,2019-08-25T13:06:49Z,14.4,14.4,93.5,13.3,0.0,,,0.0,,,0.3,11.0,1015.5
100.0,Monterey,35.85093,-120.81081,2016-07-22T15:15:00Z,17.8,17.8,58.6,9.6,0.0,,,0.0,,,4.8,360.0,1018.3
208.0,Kern,34.90083,-118.91833,2019-07-21T15:30:17Z,20.5,20.5,50.2,9.8,0.0,,,0.0,,,11.7,213.0,1013.7
100.0,San Diego,32.56639,-116.75250,2019-07-12T13:20:39Z,16.6,16.6,81.4,13.4,0.0,,,0.0,,,4.1,19.0,1011.3
14217.0,Modoc,41.79591,-121.26031,2019-07-28T15:58:00Z,16.4,16.4,56.6,7.7,0.0,,,0.0,,,0.0,0.0,1019.1
15.0,Riverside,33.56777,-116.08003,2017-04-13T02:30:00Z,30.5,28.6,17.3,3.0,0.0,,,0.0,,44.6,15.3,328.0,1009.1
28.0,Lake,38.91050,-122.64257,2019-09-04T16:26:00Z,17.0,17.0,74.2,12.4,0.0,,,0.0,,,0.4,0.0,1012.4
38.0,Alameda,37.74241,-121.86216,2013-07-06T13:09:00Z,13.3,13.3,86.2,11.1,0.0,,,0.0,,37.1,10.1,298.0,1008.1
29.0,El Dorado,38.77921,-120.46234,2017-10-10T15:36:00Z,11.0,11.0,33.2,-4.6,0.0,,,0.0,,,11.8,131.0,1019.7
12.0,Alameda,37.73835,-121.60390,2018-05-14T13:06:00Z,11.7,11.7,89.7,10.0,0.0,,,0.0,,,14.8,267.0,1014.7
40.0,Tehama,40.29831,-122.70449,2017-08-26T15:03:00Z,20.2,20.2,44.7,7.8,0.0,,,0.0,,,4.7,347.0,1013.1
37.0,San Luis Obispo,35.64917,-120.71907,2018-07-21T15:01:00Z,19.8,19.8,68.6,13.9,0.0,,,0.0,,9.4,0.3,358.0,1014.9
3142.0,Siskiyou,41.85300,-123.67600,2017-08-07T17:45:00Z,14.1,14.1,96.3,13.5,0.0,,,0.0,,,2.6,330.0,1015.5
80.0,Lake,39.06715,-122.59789,2018-07-09T16:46:00Z,19.1,19.1,47.4,7.7,0.0,,,0.0,,,6.2,170.0,1017.6
225.0,San Luis Obispo,35.34541,-120.76464,2017-05-18T08:48:00Z,9.5,8.1,80.9,6.4,0.0,,,0.0,,,9.9,58.0,1014.9
25.0,San Luis Obispo,35.71859,-120.64028,2018-05-29T13:11:00Z,12.8,12.8,76.8,8.9,0.0,,,0.0,,,0.1,357.0,1010.0
1352.0,Los Angeles,34.54860,-118.31138,2018-06-04T12:40:00Z,21.0,21.0,33.7,4.5,0.0,,,0.0,,,17.6,224.0,1010.1
100.0,Sonoma,38.46123,-122.58152,2017-10-14T20:35:00Z,23.7,23.7,17.7,-2.2,0.0,,,0.0,,33.5,5.8,310.0,1018.3
51624.0,Napa,38.39206,-122.24367,2017-10-08T21:52:00Z,25.8,25.8,20.9,1.8,0.0,,,0.0,,56.4,26.0,294.0,1008.8
50.0,San Luis Obispo,35.51230,-120.63680,2013-05-25T17:35:00Z,13.7,13.7,60.4,6.1,0.0,,,0.0,,,12.2,290.0,1016.5
311.0,Mariposa,37.00000,40.34000,2014-10-07T15:05:00Z,28.0,27.1,30.4,9.0,,,,0.0,,,7.6,270.0,
400.0,Monterey,36.35502,-121.15630,2018-09-13T15:37:00Z,12.9,12.9,80.1,9.6,0.0,,,0.0,,,3.3,312.0,1017.3
21.0,Tulare,36.10858,-118.81979,2017-07-05T08:24:00Z,23.4,23.4,50.4,12.5,0.0,,,0.0,,,11.1,60.0,1012.8
181.0,Siskiyou,41.80480,-122.50290,2015-07-13T17:56:00Z,19.4,19.4,61.2,11.7,0.0,,,0.0,,,5.4,290.0,1018.3
2070.0,Inyo,37.40208,-118.50235,2018-02-18T14:12:00Z,-2.4,-5.5,47.0,-12.2,0.0,,,0.0,,38.9,7.9,296.0,1009.5
25.0,San Diego,32.68255,-116.51684,2015-07-24T12:43:00Z,10.4,10.4,77.7,6.7,0.0,,,0.0,,,10.5,58.0,1015.3
57.0,Tehama,40.15830,-122.32090,2017-07-28T13:24:00Z,21.7,21.7,54.8,12.2,0.0,,,0.0,,,10.9,330.0,1010.6
42.0,Tehama,40.10282,-122.27379,2017-06-24T11:15:00Z,24.4,24.4,53.7,14.4,0.0,,,0.0,,,7.4,321.0,1010.6
395.0,Tulare,36.16480,-118.73906,2016-08-22T22:00:00Z,32.3,30.8,26.2,10.5,,,,0.0,,,8.7,334.0,1012.2
35.0,Santa Clara,37.44422,-121.84082,2019-06-10T15:16:00Z,23.4,23.4,48.4,11.9,0.0,,,0.0,,,1.2,359.0,1015.7
146.0,Mendocino,39.02482,-123.13620,2017-09-19T13:02:00Z,13.2,13.2,64.8,6.7,0.0,,,0.0,,7.6,13.7,329.0,1016.1
60.0,Tehama,40.32063,-122.83208,2017-06-18T07:15:00Z,29.0,28.0,33.2,11.2,0.0,,,0.0,,,21.8,341.0,1011.2
156.0,Shasta,40.48433,-122.15939,2019-08-15T15:09:55Z,27.9,27.4,36.9,11.8,0.0,,,0.0,,,9.2,325.0,1013.5
441.0,Lassen,40.31614,-120.45053,2018-06-27T15:09:00Z,17.1,17.1,39.2,3.1,,,,0.0,,,0.0,,
42.0,Shasta,40.49880,-122.19911,2019-10-10T15:49:07Z,13.1,13.1,16.2,-12.1,0.0,,,0.0,,55.4,20.3,360.0,1020.6
1816.0,Monterey,35.86949,-120.57894,2017-07-08T18:30:00Z,35.9,33.4,14.1,4.4,0.0,,,0.0,,,17.7,337.0,1011.6
250.0,San Diego,33.07624,-116.90299,2018-08-09T13:09:00Z,20.1,20.1,57.1,11.4,0.0,,,0.0,,,0.3,359.0,1011.6
8799.0,Los Angeles,34.32988,-118.48161,2019-10-10T21:02:00Z,27.4,26.1,10.0,-6.9,0.0,,,0.0,,48.1,32.2,10.0,1010.9
10.0,Butte,39.93427,-121.54103,2018-10-15T11:57:00Z,10.6,10.6,20.3,-11.2,0.0,,,0.0,,,3.0,342.0,1021.6
169.0,Placer,38.83901,-121.30903,2016-05-17T15:06:00Z,21.1,21.1,38.7,6.5,0.0,,,0.0,,,20.8,354.0,1013.0
27531.0,Riverside,33.70950,-116.72885,2013-07-15T13:43:00Z,26.3,26.3,46.3,13.9,0.0,,,0.0,,,0.0,0.0,1006.2
20.0,San Bernardino,34.13900,-117.19900,2017-07-22T15:49:00Z,20.7,20.7,67.3,14.4,0.0,,,0.0,,,1.8,314.0,1012.6
376.0,Napa,38.62800,-122.28900,2013-10-03T20:33:00Z,22.7,22.7,18.3,-2.7,0.0,,,0.0,,49.3,30.3,346.0,1016.2
504.0,San Diego,32.83367,-116.73110,2018-07-06T23:39:00Z,39.6,38.4,18.4,11.2,0.0,,,0.0,,27.7,16.2,211.0,1009.2
58.0,Lake,39.42604,-123.03344,2017-09-12T16:08:00Z,21.2,21.2,61.1,13.4,0.0,,,0.0,,,9.4,140.0,1012.2
17.0,Riverside,33.88466,-116.99229,2017-05-14T12:51:00Z,8.5,8.5,76.8,4.7,0.0,,,0.0,,,1.2,30.0,1010.4
5503.0,Siskiyou,41.68200,-122.12700,2014-07-31T17:45:00Z,26.0,26.0,38.5,10.8,0.0,,,0.0,,,3.8,328.0,1017.4
220.0,San Luis Obispo,35.21436,-120.45588,2019-09-21T14:26:00Z,14.5,14.5,59.0,6.6,0.0,,,0.0,,,7.0,123.0,1012.7
487.0,Tuolumne,37.76617,-120.45087,2014-06-04T11:45:00Z,15.1,15.1,66.9,9.0,0.0,,,0.0,,,7.6,307.0,1009.4
1020.0,Lassen,40.94380,-120.27530,2019-08-08T18:42:41Z,26.1,26.1,22.9,3.3,0.0,,,0.0,,,2.4,5.0,1012.3
2304.0,Ventura,34.70100,-119.14400,2016-06-30T16:55:00Z,23.1,23.1,42.2,9.6,0.0,,,0.0,,,11.0,270.0,1012.5
50.0,Ventura,34.20599,-118.98603,2017-07-04T14:45:00Z,16.1,16.1,90.8,14.6,0.0,,,0.0,,,1.6,347.0,1016.3
65.0,Stanislaus,37.82934,-120.68992,2017-06-21T14:45:00Z,22.7,22.7,59.3,14.4,0.0,,,0.0,,,12.6,332.0,1006.6
96.0,Amador,38.27783,-120.96602,2013-06-12T16:43:00Z,20.8,20.8,47.9,9.4,0.0,,,0.0,,,6.1,272.0,1013.1
244.0,Trinity,40.06230,-123.22220,2019-09-05T09:25:00Z,17.0,17.0,82.5,14.0,0.3,,,0.0,,,5.4,210.0,
105.0,Los Angeles,34.67554,-118.34224,2019-08-13T14:37:54Z,15.2,15.2,46.7,3.9,0.0,,,0.0,,,1.5,352.0,1015.4
63.0,Glenn,41.70611,-123.43750,2019-10-04T12:03:48Z,9.4,9.4,96.2,8.9,0.0,,,0.0,,5.4,2.0,11.0,1022.1
123.0,Fresno,37.00990,-119.57920,2016-07-15T16:45:00Z,28.7,27.9,33.5,11.1,0.0,,,0.0,,,10.2,58.0,1011.7
83.0,Siskiyou,41.83437,-122.65657,2019-07-27T10:15:00Z,19.8,19.8,44.3,7.3,0.0,,,0.0,,,10.7,26.0,1020.3
280.0,Trinity,41.15039,-122.63411,2019-09-07T08:49:58Z,13.6,13.6,60.1,6.0,0.0,,,0.0,,,1.8,294.0,1019.5
450.0,Calaveras,38.18740,-120.63810,2016-08-28T13:07:00Z,16.4,16.4,56.6,7.7,0.0,,,0.0,,,10.0,44.0,1016.8
90.0,Shasta,40.41404,-122.66779,2019-06-26T15:35:00Z,18.2,18.2,47.3,6.8,0.0,,,0.0,,,6.6,332.0,1010.1
68.0,Tehama,39.84771,-122.16040,2019-10-09T08:31:40Z,17.9,17.9,13.9,-10.0,0.0,,,0.0,,,15.2,342.0,1009.4
15.0,Contra Costa,38.04587,-122.24519,2019-10-15T16:17:18Z,9.9,9.9,81.9,6.9,0.0,,,0.0,,,3.3,284.0,1018.5
605.0,Tehama,40.00171,-122.25421,2019-10-27T02:47:20Z,21.2,21.2,14.1,-7.3,0.0,,,0.0,,,12.8,360.0,1007.0
247.0,Nevada,39.11368,-120.99951,2014-09-13T14:07:00Z,22.8,22.8,27.3,3.0,0.0,,,0.0,,,8.2,87.0,1012.5
167.0,San Benito,36.60017,-120.84050,2019-09-02T15:40:37Z,19.0,19.0,68.8,13.1,0.0,,,0.0,,,3.3,354.0,1015.3
281893.0,Santa Barbara,34.41521,-119.09124,2017-12-04T18:28:00Z,18.8,18.8,15.3,-8.2,0.0,,,0.0,,54.8,34.0,63.0,1017.0
128.0,Shasta,40.69554,-122.01220,2017-07-01T00:48:00Z,37.1,36.3,24.1,13.2,0.0,,,0.0,,27.7,23.5,141.0,1007.8
33.0,Riverside,33.58404,-116.97204,2017-06-13T12:00:00Z,10.6,10.6,75.5,6.4,0.0,,,0.0,,,1.0,0.0,1013.6
40.0,Humboldt,41.02705,-123.63721,2017-08-28T08:01:00Z,14.1,14.1,82.7,11.2,0.0,,,0.0,,,1.4,56.0,1013.6
392.0,Nevada,39.34292,-121.12004,2017-08-30T15:38:00Z,22.4,22.4,46.7,10.5,0.0,,,0.0,,,4.6,104.0,1009.8
40.0,Contra Costa,38.01264,-122.18850,2016-07-24T16:30:00Z,21.0,21.0,57.0,12.2,0.0,,,0.0,,,1.8,295.0,1009.8
50.0,Butte,39.85484,-121.90500,2019-05-01T16:46:00Z,13.4,13.4,43.3,1.1,0.0,,,0.0,,,12.6,332.0,1017.5
106.0,Fresno,36.82660,-119.34150,2014-01-25T06:37:00Z,14.0,14.0,37.5,-0.3,0.0,,,0.0,,,2.6,337.0,1024.0
27.0,Shasta,40.47336,-122.48259,2013-08-14T15:37:00Z,20.9,20.9,40.9,7.1,0.0,,,0.0,,,7.4,357.0,1013.2
38.0,Napa,38.52870,-122.34150,2015-06-16T14:27:00Z,12.0,12.0,88.3,10.1,0.0,,,0.0,,,5.4,257.0,1012.6
155.0,Orange,33.78784,-117.74662,2018-06-11T17:04:00Z,23.4,23.4,56.9,14.4,0.0,,,0.0,,,10.7,245.0,1010.2
68.0,Modoc,41.56900,-120.95900,2013-09-07T17:30:00Z,16.0,16.0,47.9,5.0,0.0,,,0.0,,,0.0,0.0,1017.7
10.0,Tehama,40.24789,-122.25500,2017-10-08T12:15:00Z,18.2,18.2,34.2,2.2,0.0,,,0.0,,52.3,35.4,343.0,1009.7
81.0,San Diego,33.38613,-117.46709,2017-10-13T15:40:00Z,15.6,15.6,95.4,14.8,0.0,,,0.0,,,2.6,20.0,1014.9
22.0,San Diego,32.55757,-116.86630,2019-05-13T18:46:00Z,19.2,19.2,66.7,12.9,0.0,,,0.0,,,5.7,262.0,1016.4
2860.0,Siskiyou,41.62300,-123.55700,2016-06-07T02:45:00Z,16.3,16.3,79.4,12.7,0.0,,,0.0,,40.7,17.5,192.0,1007.5
10.0,Butte,39.42383,-121.57974,2019-07-23T14:41:00Z,22.1,22.1,57.6,13.3,0.0,,,0.0,,,10.8,159.0,1014.3
0.0,Mariposa,37.73596,-119.78256,2017-09-07T15:00:00Z,14.4,14.4,72.4,9.5,0.0,,,0.0,,,6.8,310.0,1013.9
2438.0,Lassen,39.89222,-120.02972,2019-08-24T17:25:04Z,27.4,26.8,32.6,9.6,0.0,,,0.0,,,16.5,271.0,1012.7
4016.0,Butte,39.57701,-121.30209,2017-08-29T13:16:00Z,22.3,22.3,51.1,11.7,0.0,,,0.0,,,0.5,355.0,1008.4
35.0,Riverside,33.75972,-117.46028,2018-08-06T14:19:00Z,19.3,19.3,70.3,13.7,0.0,,,0.0,,,1.5,62.0,1010.3
155.0,Tulare,36.28001,-119.10974,2019-06-01T15:49:00Z,21.2,21.2,62.3,13.7,0.0,,,0.0,,,9.5,123.0,1009.5
155.0,Shasta,40.36889,-122.89056,2018-08-19T07:32:00Z,21.2,21.2,40.7,7.3,0.0,,,0.0,,,2.2,339.0,1012.8
66.0,El Dorado,38.82128,-121.03918,2018-08-01T14:40:00Z,23.0,23.0,39.3,8.4,0.0,,,0.0,,,9.3,102.0,1012.0
25.0,Fresno,36.15418,-120.63418,2019-09-30T17:39:00Z,14.3,14.3,58.7,6.3,0.0,,,0.0,,,6.1,360.0,1015.6
86.0,Ventura,34.34949,-119.30918,2017-10-24T14:44:00Z,32.5,30.2,13.3,0.8,0.0,,,0.0,,54.3,36.0,68.0,1016.4
15.0,Riverside,33.46800,-117.00383,2018-05-04T18:53:00Z,29.7,27.9,17.2,2.2,,,,0.0,,,10.4,341.0,1019.2
56556.0,Napa,38.40410,-122.52090,2017-10-08T22:00:00Z,29.5,27.8,9.8,-5.6,0.0,,,0.0,,32.8,18.5,65.0,1007.3
19.0,Riverside,33.88994,-116.91023,2017-12-13T15:27:00Z,5.4,3.7,24.8,-13.2,0.0,,,0.0,,,7.9,359.0,1017.8
319.0,Del Norte,41.47800,-123.50600,2017-07-19T14:00:00Z,12.0,12.0,96.5,11.4,0.0,,,0.0,,3.6,0.9,12.0,1020.7
70.0,Colusa,39.01224,-122.20127,2017-07-17T13:17:00Z,20.3,20.3,53.8,10.6,0.0,,,0.0,,,7.0,107.0,1008.5
250.0,Riverside,33.93690,-117.30630,2019-09-07T20:31:46Z,34.5,33.3,26.5,12.5,0.0,,,0.0,,27.7,18.0,298.0,1012.7
158.0,Sonoma,38.17693,-122.51253,2013-07-26T13:45:00Z,11.8,11.8,99.0,11.6,0.0,,,0.0,,,9.6,345.0,1016.8
900.0,Mendocino,39.30125,-123.28825,2017-07-16T14:51:00Z,16.9,16.9,71.6,11.7,0.0,,,0.0,,16.6,0.5,352.0,1014.4
75.0,Napa,38.44179,-122.35084,2013-04-30T23:44:00Z,26.5,26.5,23.3,3.9,0.0,,,0.0,,38.9,21.6,256.0,1008.5
40.0,Riverside,33.96340,-117.25080,2013-07-19T16:21:00Z,24.3,24.3,47.5,12.4,0.0,,,0.0,,,2.4,330.0,1011.7
30.0,Solano,38.07944,-122.25611,2019-09-26T15:29:06Z,18.6,18.6,78.6,14.8,0.0,,,0.0,,,15.5,235.0,1010.1
16.0,San Bernardino,34.04412,-116.55326,2017-05-29T01:20:00Z,33.0,30.6,11.0,-1.4,0.0,,,0.0,,,19.5,328.0,1008.7
10.0,Riverside,33.94673,-117.17773,2017-05-23T13:13:00Z,13.7,13.7,81.3,10.6,0.0,,,0.0,,,0.0,0.0,1013.2
670.0,San Benito,36.70854,-121.32734,2015-10-12T16:00:00Z,15.8,15.8,82.3,12.8,0.0,,,0.0,,,2.1,48.0,1015.9
45.0,San Luis Obispo,35.28738,-120.44448,2017-10-09T14:30:00Z,9.1,9.1,86.2,7.0,0.0,,,0.0,,,0.7,36.0,1011.1
300.0,Butte,39.62214,-121.69347,2019-09-28T17:48:10Z,15.6,15.6,74.7,11.1,0.0,,,0.0,,,0.2,348.0,1007.8
1375.0,Shasta,40.71010,-122.17100,2014-09-10T00:30:00Z,33.2,30.8,14.7,2.8,0.0,,,0.0,,,13.6,135.0,1010.3
57.0,Calaveras,37.98171,-120.64241,2016-07-21T15:06:00Z,23.1,23.1,37.9,8.0,0.0,,,0.0,,,5.6,317.0,1016.4
64.0,Napa,38.48126,-122.14394,2019-07-22T15:05:34Z,20.9,20.9,62.8,13.6,0.0,,,0.0,,,6.3,296.0,1013.3
13.0,Stanislaus,37.89532,-120.84748,2017-10-18T12:53:00Z,8.4,8.4,80.0,5.2,0.0,,,0.0,,,0.0,0.0,1015.9
43.0,Monterey,36.17297,-120.87609,2017-09-11T15:11:00Z,20.0,20.0,81.3,16.7,0.0,,,0.0,,,7.6,300.0,1012.5
32.0,Riverside,33.97902,-117.20534,2018-08-25T11:58:00Z,17.4,17.4,97.6,17.1,0.0,,,0.0,,,6.3,296.0,1011.8
166.0,Butte,39.37192,-121.53865,2017-07-10T14:45:00Z,21.6,21.6,47.9,10.1,0.0,,,0.0,,,0.0,0.0,1010.8
40.0,Riverside,33.96514,-117.47640,2017-12-04T12:26:00Z,11.7,11.7,58.1,3.8,0.0,,,0.0,,31.7,16.5,55.0,1014.0
110.0,Santa Barbara,34.62412,-120.22298,2018-07-20T14:23:00Z,15.8,15.8,93.2,14.7,0.0,,,0.0,,,1.3,24.0,1014.2
188.0,Fresno,36.92244,-119.39619,2016-07-11T14:30:00Z,17.1,17.1,62.0,9.8,0.1,,,0.0,,,1.0,351.0,1013.3
103.0,Lake,39.02017,-122.57496,2018-08-26T18:04:00Z,17.0,17.0,63.9,10.1,0.0,,,0.0,,,7.6,145.0,1015.0
3380.0,Los Angeles,34.48229,-118.60858,2018-09-22T14:30:00Z,18.9,18.9,59.8,11.0,0.0,,,0.0,,,2.9,310.0,1014.3
1200.0,Kern,35.38298,-118.80123,2017-06-30T13:49:00Z,20.4,20.4,37.5,5.4,0.0,,,0.0,,,5.0,99.0,1012.0
429.0,Madera,37.14624,-120.01551,2017-09-18T16:04:00Z,19.0,19.0,58.7,10.7,0.0,,,0.0,,,9.6,303.0,1013.8
